SaleID,CustomerID,EmployeeID,StoreID,SaleDate,PaymentMethod,TotalAmount,TransactionStatus
494,412,10,5,2023-05-28,Cash,44602.41,Cancelled
495,300,1,1,2023-06-03,Online,6466.76,Pending
496,450,3,6,2025-11-25,Online,46249.38,Completed
497,394,4,3,2025-08-16,Card,44155.11,Completed
498,274,7,5,2025-09-13,Cash,29652.32,Cancelled
499,382,1,8,2024-07-24,Cash,42625.25,Completed
500,371,19,2,2024-07-24,Card,45225.87,Pending
501,18,7,5,2023-02-15,Card,8080.49,Pending
502,423,23,5,2024-11-24,Cash,8280.24,Cancelled
503,23,8,8,2024-08-27,Online,41031.23,Cancelled
504,123,2,5,2024-09-30,Online,47950.68,Completed
505,229,11,4,2025-06-27,POS,34761.56,Pending
506,81,22,7,2024-12-29,Cash,37514.19,Completed
507,217,30,7,2025-06-15,Transfer,2804.6,Completed
508,8,19,6,2023-04-23,Transfer,39370.7,Completed
509,468,26,10,2024-12-18,Transfer,20295.01,Completed
510,370,20,4,2023-06-30,Cash,15242.46,Completed
511,272,28,1,2025-06-28,Cash,17741.45,Cancelled
512,438,18,3,2023-06-24,POS,37529.95,Completed
513,162,30,7,2024-04-23,Transfer,20310.64,Cancelled
514,221,25,10,2023-11-17,Cash,40857.46,Pending
515,27,6,1,2025-07-04,Card,42772.95,Pending
516,16,8,9,2025-03-26,Transfer,24486.68,Completed
517,355,21,8,2025-04-29,Transfer,26347.96,Cancelled
518,489,15,10,2025-01-23,Cash,32671.35,Cancelled
519,204,4,1,2024-07-03,Cash,36156.73,Pending
520,158,2,2,2025-10-20,Cash,15674.03,Cancelled
521,493,18,10,2025-07-06,POS,8806.12,Cancelled
522,108,22,4,2023-04-19,POS,23055.57,Cancelled
523,254,3,10,2025-10-21,Card,9541.38,Completed
524,384,6,2,2025-07-03,POS,31490.06,Completed
525,329,20,4,2023-03-13,Card,6987.33,Completed
526,50,20,5,2023-07-28,Cash,11093.92,Completed
527,360,3,1,2023-02-03,Cash,583.55,Completed
528,57,29,6,2023-08-07,Transfer,39534.66,Pending
529,381,16,3,2024-09-28,Online,14111.01,Cancelled
530,342,25,9,2024-03-13,Cash,18954.39,Pending
531,261,28,9,2025-11-08,Transfer,23854.63,Pending
532,416,29,1,2023-07-24,Online,28301.71,Completed
533,313,23,4,2023-01-21,Online,23068.28,Cancelled
534,259,18,5,2025-06-27,Card,17796.03,Cancelled
535,204,22,4,2024-03-21,Transfer,46553.24,Cancelled
536,143,14,8,2024-05-12,Online,38886.89,Cancelled
537,225,23,1,2025-06-05,Online,25650.03,Cancelled
538,176,4,4,2025-08-18,Cash,32902.56,Pending
539,166,29,3,2025-11-22,POS,11011.31,Cancelled
540,457,14,8,2025-07-12,POS,41730.22,Cancelled
541,75,6,3,2024-08-07,Card,46993.22,Cancelled
542,93,14,9,2025-05-20,Cash,27931.82,Pending
543,271,27,1,2023-04-18,Online,49337.23,Cancelled
544,171,7,5,2023-04-17,Online,40672.55,Completed
545,18,16,5,2023-09-01,Card,12840.61,Pending
546,333,30,10,2023-12-21,Transfer,9614.56,Completed
547,261,9,3,2024-11-01,Transfer,12570.33,Completed
548,48,3,4,2024-03-27,Transfer,5554.38,Cancelled
549,291,24,9,2025-03-17,Transfer,36842.89,Cancelled
550,264,8,9,2025-02-08,Card,22178.16,Pending
551,182,2,7,2024-11-11,Transfer,15446.84,Pending
552,490,1,5,2024-08-04,Transfer,22418.64,Pending
553,247,24,6,2024-10-12,Cash,1944.97,Pending
554,240,21,9,2023-03-24,POS,45368.94,Pending
555,200,10,1,2023-03-28,Cash,38991.97,Pending
556,45,16,5,2023-06-30,Transfer,42075.09,Cancelled
557,81,19,10,2025-09-21,Card,17731.18,Pending
558,239,22,9,2025-03-18,Cash,46383.33,Cancelled
559,399,10,1,2024-12-11,POS,3639.79,Cancelled
560,57,28,7,2025-06-23,Online,30368.49,Cancelled
561,162,8,10,2023-05-30,Cash,17411.11,Pending
562,200,29,5,2025-07-21,Cash,9428.65,Cancelled
563,440,28,10,2025-04-14,Online,25861.39,Completed
564,355,30,10,2025-08-02,Online,16573.59,Pending
565,385,30,4,2024-04-28,Transfer,3687.38,Completed
566,152,23,8,2025-10-12,POS,39627.58,Cancelled
567,408,25,9,2024-06-27,Online,41893.89,Completed
568,68,14,4,2023-10-30,Card,29160.88,Cancelled
569,310,10,1,2024-01-26,Cash,8336.23,Pending
570,25,14,9,2024-03-24,POS,25519.22,Pending
571,19,20,5,2025-05-11,Online,35932.64,Pending
572,124,3,5,2025-07-15,POS,33872.36,Cancelled
573,384,3,10,2024-04-08,Online,13416.8,Completed
574,486,11,5,2025-09-16,Card,32789.95,Completed
575,164,16,3,2024-08-03,POS,47548.11,Cancelled
576,318,19,9,2024-07-16,Online,2416.95,Cancelled
577,401,19,6,2025-06-09,Card,29141.18,Completed
578,75,18,4,2025-02-15,POS,9339.05,Cancelled
579,456,15,2,2024-02-15,Cash,18971.35,Completed
580,246,3,8,2025-04-07,Online,33237.41,Pending
581,455,13,4,2023-04-26,Transfer,6130.68,Completed
582,68,25,9,2025-01-23,Cash,18909.73,Completed
583,426,7,9,2025-12-25,Online,13088.14,Pending
584,479,7,5,2024-08-01,Transfer,6786.37,Pending
585,124,1,9,2025-08-09,Transfer,38715.05,Pending
586,104,2,6,2024-02-10,Transfer,31393.5,Cancelled
587,387,15,7,2025-11-12,Transfer,33201.73,Completed
588,183,5,6,2024-05-05,Online,4203.25,Cancelled
589,340,17,7,2024-05-20,Card,47375.73,Cancelled
590,110,11,6,2024-04-24,POS,9975.23,Completed
591,337,26,1,2025-09-14,Card,18329.74,Cancelled
592,425,20,1,2023-09-04,Cash,33228.42,Cancelled
593,60,23,10,2023-05-30,Card,32411.3,Cancelled
594,141,8,10,2025-02-16,Online,45597.82,Completed
595,410,24,7,2023-05-07,POS,18661.81,Completed
596,498,16,6,2023-07-31,Transfer,48307.8,Cancelled
597,72,11,10,2025-02-05,Cash,5263.0,Pending
598,150,4,1,2024-04-30,Online,36242.29,Pending
599,454,3,8,2024-04-20,Card,46640.62,Cancelled
600,212,14,9,2025-07-22,Online,20917.49,Cancelled
601,93,24,1,2025-12-31,Online,20952.42,Pending
602,129,12,8,2023-07-05,POS,46185.27,Cancelled
603,238,28,4,2024-07-18,Card,44512.1,Cancelled
604,149,23,1,2024-12-01,Card,34736.59,Completed
605,496,25,5,2025-05-09,Transfer,47346.87,Pending
606,490,5,3,2025-03-03,Online,44650.84,Completed
607,464,27,10,2025-09-21,POS,25756.15,Pending
608,445,25,8,2023-11-29,Transfer,22445.68,Pending
609,24,28,3,2025-01-02,Online,18464.27,Cancelled
610,89,24,3,2025-06-08,Cash,36858.55,Cancelled
611,350,29,10,2023-11-08,Online,49641.92,Cancelled
612,412,28,3,2024-03-17,Online,8393.45,Cancelled
613,459,20,3,2024-11-03,Card,9371.33,Cancelled
614,349,1,5,2025-10-27,Cash,10850.47,Cancelled
615,355,30,8,2025-02-17,POS,4546.7,Pending
616,147,2,6,2024-09-15,Online,14588.63,Pending
617,354,26,10,2024-10-02,Online,27410.18,Cancelled
618,123,29,7,2024-04-30,Transfer,10512.84,Pending
619,35,16,10,2023-04-27,Transfer,18804.95,Cancelled
620,173,8,10,2025-05-03,Online,47405.33,Completed
621,340,6,5,2024-12-30,POS,10362.15,Cancelled
622,345,27,3,2024-02-27,Card,27302.44,Pending
623,54,28,5,2023-01-30,Transfer,47334.55,Pending
624,340,3,2,2024-06-26,Cash,40018.11,Pending
625,25,24,7,2023-01-28,Online,43015.93,Pending
626,206,15,5,2024-08-16,Card,33636.18,Completed
627,449,26,2,2024-06-12,Online,8186.68,Pending
628,172,10,7,2025-03-14,Cash,22795.71,Completed
629,3,10,4,2025-09-28,Transfer,2167.04,Pending
630,115,4,3,2024-01-01,Online,8609.62,Pending
631,385,23,10,2024-01-22,Cash,5653.47,Pending
632,341,28,7,2025-02-04,Transfer,25817.65,Pending
633,11,3,1,2025-12-31,Cash,12366.21,Cancelled
634,87,10,8,2024-10-14,Online,30692.95,Pending
635,259,11,4,2023-04-12,Online,38900.22,Pending
636,6,27,5,2023-03-31,Transfer,13401.65,Pending
637,362,12,4,2024-06-19,Transfer,17997.21,Pending
638,210,3,4,2023-05-25,Transfer,29008.81,Pending
639,361,6,6,2023-11-19,POS,21625.81,Completed
640,415,18,9,2023-03-16,Card,35465.62,Pending
641,434,28,7,2025-05-20,Transfer,9645.48,Cancelled
642,134,13,8,2024-08-30,POS,49934.11,Pending
643,119,30,3,2025-08-04,Cash,12856.33,Pending
644,224,15,1,2024-12-04,Transfer,22306.76,Pending
645,17,17,9,2024-04-29,Cash,18144.94,Pending
646,255,12,6,2023-07-03,POS,26003.89,Completed
647,311,6,6,2023-09-29,Online,46097.68,Completed
648,286,14,3,2024-02-19,Card,46288.38,Pending
649,67,10,6,2024-01-23,POS,46398.14,Completed
650,192,5,2,2024-01-27,POS,2317.18,Completed
651,177,8,1,2025-05-10,POS,33220.39,Completed
652,126,4,2,2025-05-30,Transfer,4144.0,Cancelled
653,160,18,2,2023-02-02,Transfer,35987.45,Pending
654,445,18,1,2024-09-25,Transfer,3146.88,Pending
655,376,6,4,2023-03-16,Online,25834.23,Pending
656,22,15,3,2023-02-25,POS,40119.31,Pending
657,8,16,7,2023-07-30,Card,20303.08,Cancelled
658,96,26,5,2023-12-30,Card,27388.19,Cancelled
659,410,16,10,2023-11-10,Transfer,12524.92,Pending
660,267,5,10,2023-01-03,Transfer,35941.87,Cancelled
661,291,16,2,2024-01-22,Transfer,30274.24,Completed
662,63,12,6,2024-01-05,Online,997.35,Completed
663,120,7,8,2023-12-06,Transfer,2292.84,Completed
664,225,26,5,2025-01-11,Online,37947.31,Pending
665,391,25,1,2023-02-10,Card,9325.18,Cancelled
666,3,10,7,2023-09-25,Cash,14821.84,Pending
667,295,22,2,2025-02-04,Transfer,23050.9,Completed
668,376,14,2,2023-06-30,POS,46775.82,Completed
669,115,22,9,2024-11-20,Card,24842.33,Completed
670,289,1,2,2025-07-12,Cash,37166.05,Pending
671,432,29,6,2024-01-03,Cash,11229.43,Completed
672,45,11,10,2025-05-14,Online,822.81,Pending
673,89,13,8,2023-04-21,Transfer,16607.79,Completed
674,408,25,3,2025-02-09,Transfer,25421.93,Completed
675,89,2,9,2023-11-21,Transfer,22955.67,Pending
676,80,3,4,2023-10-02,POS,23622.25,Cancelled
677,79,18,10,2025-09-25,Cash,18869.23,Cancelled
678,454,29,2,2023-07-07,Cash,43485.41,Cancelled
679,477,27,7,2025-04-05,Transfer,24294.08,Pending
680,108,11,5,2024-03-08,POS,38310.49,Completed
681,64,13,4,2023-04-16,Cash,5743.43,Pending
682,155,13,1,2024-01-17,Card,8535.13,Pending
683,88,10,5,2023-03-14,Online,19831.16,Cancelled
684,170,4,7,2024-03-26,Card,20563.08,Completed
685,66,19,9,2023-02-27,Online,17201.95,Cancelled
686,90,28,7,2024-10-21,Cash,10073.28,Completed
687,334,30,8,2024-12-06,Online,34383.06,Completed
688,374,13,2,2025-06-17,POS,5145.65,Completed
689,179,13,4,2024-08-29,Cash,38676.78,Completed
690,243,2,9,2025-09-09,Transfer,40166.7,Completed
691,363,28,6,2023-02-14,POS,14919.54,Pending
692,259,1,5,2025-07-25,Card,1865.58,Pending
693,77,3,1,2024-05-04,Transfer,33400.15,Completed
694,18,19,3,2025-08-15,Transfer,43825.28,Cancelled
695,307,4,8,2023-03-24,POS,35164.44,Pending
696,409,6,6,2025-05-15,Cash,15632.0,Pending
697,203,8,5,2023-10-22,Online,16262.7,Completed
698,15,17,9,2025-08-24,Transfer,26160.78,Completed
699,371,8,9,2023-03-08,Transfer,36911.31,Completed
700,468,5,5,2023-07-20,Card,47444.23,Cancelled
701,167,21,7,2023-09-11,Cash,20752.34,Completed
702,497,10,8,2023-11-26,Transfer,29034.7,Pending
703,460,4,1,2024-09-22,Transfer,45367.86,Pending
704,262,24,7,2025-07-04,POS,41826.24,Completed
705,370,6,4,2025-08-12,Card,28970.49,Completed
706,227,30,9,2024-12-11,Transfer,14458.51,Completed
707,71,21,9,2024-06-27,Online,6668.15,Pending
708,75,15,6,2024-01-15,Card,49890.52,Completed
709,223,18,2,2025-09-18,Cash,34035.0,Completed
710,239,24,1,2024-09-26,Online,36281.83,Completed
711,49,5,7,2024-11-20,Card,43059.42,Cancelled
712,260,10,3,2023-01-10,Card,14595.4,Pending
713,287,7,4,2025-03-18,Card,42959.09,Completed
714,350,27,9,2025-08-31,POS,20755.75,Pending
715,12,10,4,2024-04-10,POS,13565.42,Cancelled
716,217,4,9,2023-03-13,Card,40873.74,Pending
717,272,23,8,2024-12-17,POS,11265.66,Cancelled
718,261,15,10,2024-07-18,Transfer,7217.36,Cancelled
719,108,12,1,2024-10-21,Transfer,16280.0,Cancelled
720,181,16,6,2025-09-17,Transfer,1113.64,Completed
721,314,23,8,2024-05-27,POS,8099.31,Cancelled
722,455,3,1,2025-05-08,POS,1094.96,Completed
723,52,1,9,2023-01-24,Cash,45575.93,Cancelled
724,74,26,6,2023-04-03,Cash,30685.1,Completed
725,258,13,2,2024-02-15,POS,18565.28,Pending
726,222,1,7,2023-02-17,POS,47819.1,Completed
727,273,30,1,2024-11-24,Card,10824.21,Pending
728,444,5,8,2024-09-17,Cash,33161.29,Pending
729,114,17,7,2024-06-07,POS,29856.78,Cancelled
730,112,26,7,2025-05-17,Card,17678.99,Pending
731,275,28,8,2024-04-24,Online,27920.96,Pending
732,8,28,1,2023-05-02,POS,30086.88,Completed
733,68,1,4,2024-03-14,Online,5665.35,Pending
734,466,28,2,2023-09-08,Transfer,28448.9,Pending
735,169,28,7,2025-02-27,POS,39247.88,Completed
736,137,8,5,2023-07-24,Transfer,44923.47,Pending
737,454,22,1,2025-05-05,POS,3297.19,Cancelled
738,366,7,5,2025-07-22,Transfer,30389.49,Completed
739,433,21,4,2025-11-01,POS,10332.28,Pending
740,339,27,3,2024-11-29,POS,28769.51,Pending
741,418,6,6,2024-04-14,Online,47228.59,Pending
742,170,28,2,2024-05-05,POS,48861.43,Completed
743,252,28,3,2024-12-11,Card,35144.48,Cancelled
744,126,15,8,2025-12-04,Online,10676.67,Pending
745,133,22,7,2023-04-09,Card,13705.43,Pending
746,178,6,3,2023-06-08,POS,19313.84,Completed
747,124,19,6,2024-05-23,Transfer,15589.03,Pending
748,125,11,7,2024-02-17,Transfer,38050.43,Completed
749,327,15,6,2025-09-05,POS,37168.85,Pending
750,373,12,1,2025-05-15,Card,9929.38,Pending
751,123,18,10,2023-01-26,Card,23492.0,Cancelled
752,83,17,5,2023-09-25,Online,43705.45,Cancelled
753,443,17,2,2023-07-03,Online,24639.29,Completed
754,370,7,8,2023-11-28,Cash,31136.22,Pending
755,371,30,8,2023-09-22,POS,9376.28,Pending
756,298,14,1,2024-05-18,POS,4046.7,Completed
757,166,26,4,2025-01-19,Card,24208.94,Cancelled
758,23,20,3,2024-03-18,POS,17274.85,Cancelled
759,403,19,2,2023-05-14,Online,31559.88,Completed
760,76,16,2,2025-02-28,Cash,3753.63,Cancelled
761,204,16,6,2025-09-17,Online,23035.51,Completed
762,367,5,1,2025-08-13,Online,5900.02,Pending
763,184,29,7,2024-03-08,Cash,10019.3,Completed
764,39,12,5,2023-01-14,Cash,13986.75,Completed
765,408,28,9,2024-09-27,Transfer,18874.38,Cancelled
766,398,28,9,2024-07-10,Cash,47516.58,Completed
767,19,27,9,2024-02-01,Card,8627.55,Pending
768,97,24,8,2024-03-07,Cash,10778.16,Completed
769,184,3,4,2023-02-20,Online,39888.22,Cancelled
770,309,13,2,2024-11-16,Transfer,7302.24,Completed
771,261,26,7,2023-11-14,POS,45262.1,Completed
772,204,17,9,2025-08-27,POS,22474.3,Completed
773,446,26,10,2024-08-15,Transfer,20814.39,Completed
774,97,27,5,2024-11-15,Cash,8142.58,Completed
775,59,30,6,2025-06-20,POS,4181.29,Cancelled
776,42,20,3,2024-02-05,POS,4394.89,Pending
777,5,3,1,2023-10-14,Card,1465.58,Cancelled
778,128,7,7,2023-09-25,Cash,3110.51,Pending
779,124,10,8,2024-08-02,Online,5599.26,Cancelled
780,408,28,8,2024-05-26,Transfer,27134.83,Cancelled
781,488,14,4,2024-03-02,POS,33358.42,Completed
782,340,4,8,2023-04-22,POS,1584.0,Pending
783,499,9,8,2024-11-13,Transfer,759.1,Completed
784,3,13,1,2025-12-11,Cash,47343.18,Pending
785,344,16,8,2024-08-12,Cash,12525.3,Completed
786,97,22,7,2025-04-21,Transfer,3149.22,Completed
787,346,26,4,2025-02-18,Online,34929.29,Completed
788,295,28,4,2024-09-13,Online,34286.67,Pending
789,444,5,7,2025-11-08,Online,33024.83,Completed
790,135,27,6,2024-04-29,POS,10902.22,Completed
791,458,8,6,2023-10-04,Card,2128.37,Pending
792,269,13,9,2024-03-17,Cash,39275.01,Pending
793,92,18,1,2023-01-16,POS,31112.98,Cancelled
794,419,1,2,2023-05-12,Card,43810.05,Pending
795,153,19,3,2025-02-09,Transfer,20161.82,Cancelled
796,359,18,7,2025-02-23,Card,36311.63,Pending
797,159,29,7,2025-03-10,Transfer,5234.13,Completed
798,239,19,9,2025-07-06,Transfer,8148.68,Cancelled
799,166,8,6,2024-10-28,POS,14548.19,Pending
800,98,3,3,2024-04-30,Transfer,46338.73,Pending
801,6,1,1,2025-11-18,Card,16750.24,Cancelled
802,296,28,4,2023-10-27,Transfer,44883.97,Pending
803,32,13,8,2024-06-16,Card,20970.24,Completed
804,479,7,10,2023-06-17,Card,12494.7,Pending
805,252,28,10,2023-05-09,Online,12117.01,Pending
806,209,11,5,2024-02-14,Transfer,39826.27,Cancelled
807,9,26,2,2025-05-26,Transfer,40992.73,Pending
808,153,14,3,2025-02-28,Online,17140.94,Cancelled
809,250,1,8,2023-06-17,Online,5502.33,Completed
810,28,14,6,2024-02-14,Online,20772.54,Completed
811,74,17,7,2023-12-30,Card,7826.23,Pending
812,280,11,1,2023-12-08,Transfer,45623.06,Pending
813,85,10,4,2023-12-02,Cash,14352.23,Pending
814,350,19,6,2025-09-06,Card,21205.68,Completed
815,322,6,10,2024-09-01,Cash,17472.53,Cancelled
816,169,25,9,2023-09-14,POS,38315.47,Cancelled
817,400,16,3,2024-03-19,POS,23901.06,Cancelled
818,209,30,6,2023-02-26,Transfer,19181.78,Cancelled
819,147,23,9,2024-08-30,Card,8691.36,Cancelled
820,209,26,8,2025-01-28,Online,21438.13,Cancelled
821,474,3,5,2025-05-17,Online,7978.6,Completed
822,330,13,4,2025-07-31,Card,49368.68,Completed
823,431,19,3,2025-07-03,POS,17913.71,Cancelled
824,288,8,8,2023-11-24,Online,24594.24,Pending
825,130,23,7,2024-04-12,POS,5342.73,Pending
826,165,26,2,2024-04-01,Transfer,25995.69,Pending
827,162,16,8,2025-07-04,POS,10338.18,Completed
828,205,11,8,2023-04-24,Online,24337.49,Completed
829,195,14,3,2023-05-16,Cash,44643.13,Cancelled
830,166,29,2,2023-05-20,Cash,40278.22,Completed
831,241,9,2,2025-06-02,Online,10627.41,Cancelled
832,283,8,1,2023-08-16,POS,7711.51,Completed
833,49,14,5,2024-03-07,Cash,9850.48,Cancelled
834,487,21,9,2025-10-14,Cash,41096.64,Completed
835,102,18,9,2024-12-06,Online,16019.25,Pending
836,97,29,8,2023-02-17,Card,44720.53,Pending
837,66,16,2,2025-10-26,Card,6910.68,Cancelled
838,414,27,2,2023-11-14,POS,40922.98,Pending
839,256,23,10,2023-06-23,Online,34051.03,Cancelled
840,326,14,10,2025-12-25,Cash,893.43,Completed
841,168,28,5,2024-09-22,Card,15297.06,Cancelled
842,4,28,5,2025-04-26,Card,37573.69,Completed
843,165,28,9,2024-12-05,Transfer,19092.62,Pending
844,75,16,2,2023-11-27,Cash,49910.73,Completed
845,422,10,8,2025-11-17,Cash,39866.62,Pending
846,135,28,6,2024-06-10,Transfer,13922.46,Completed
847,125,12,6,2023-06-05,POS,10745.95,Pending
848,29,23,7,2025-07-06,Card,27306.14,Cancelled
849,140,28,1,2024-11-16,Online,18161.04,Cancelled
850,478,29,10,2023-07-12,Online,19715.86,Completed
851,182,20,7,2025-02-08,POS,15946.95,Completed
852,77,4,9,2024-07-14,Transfer,19762.38,Completed
853,225,5,7,2023-09-14,Transfer,47881.02,Completed
854,14,24,5,2024-03-27,Online,32595.33,Pending
855,390,23,6,2025-03-19,Online,4315.93,Completed
856,334,22,10,2024-05-04,Card,5522.74,Completed
857,226,11,2,2025-12-04,Card,2251.77,Pending
858,97,23,2,2023-12-13,Card,37214.58,Pending
859,136,1,4,2023-05-30,POS,12869.25,Cancelled
860,72,10,5,2024-09-26,Online,37057.99,Cancelled
861,418,29,5,2024-09-08,Card,30654.07,Completed
862,491,23,4,2024-10-07,Card,6411.15,Cancelled
863,299,5,6,2023-11-07,Cash,25320.67,Completed
864,490,8,1,2025-06-01,POS,40653.97,Completed
865,27,15,2,2024-09-26,Card,30867.47,Completed
866,177,27,7,2025-06-23,Card,13136.83,Completed
867,164,19,3,2024-11-05,Card,34638.23,Pending
868,295,2,3,2024-10-21,Transfer,1903.16,Completed
869,164,8,3,2023-01-27,Transfer,16725.07,Cancelled
870,220,1,1,2025-03-21,Card,27926.89,Cancelled
871,225,2,2,2023-08-11,Cash,6290.73,Completed
872,6,11,7,2025-08-31,Transfer,20343.41,Pending
873,93,22,3,2025-06-22,Card,7204.82,Completed
874,200,9,10,2023-05-17,Cash,8291.54,Pending
875,361,12,1,2025-10-15,Transfer,48099.91,Pending
876,186,27,6,2024-10-19,POS,6263.59,Completed
877,19,11,9,2023-07-31,Transfer,49359.93,Pending
878,267,11,7,2024-04-13,POS,22535.73,Cancelled
879,279,29,9,2025-05-11,Cash,49079.53,Pending
880,360,16,4,2025-09-06,Transfer,30007.23,Cancelled
881,299,5,5,2023-10-08,Online,2499.24,Pending
882,5,6,8,2025-05-23,Online,12356.46,Pending
883,61,6,3,2025-10-07,Online,28977.21,Completed
884,115,26,9,2024-09-19,Cash,29530.38,Cancelled
885,432,4,4,2024-10-26,Online,42010.67,Completed
886,481,12,3,2023-08-16,Online,21650.13,Completed
887,474,14,2,2023-10-25,Card,6925.88,Pending
888,101,24,7,2024-06-16,POS,20697.05,Completed
889,69,5,9,2023-02-08,Card,23628.23,Pending
890,348,19,5,2024-01-23,Online,2647.3,Pending
891,315,15,3,2023-12-29,Cash,34965.12,Completed
892,500,5,8,2023-08-19,POS,28389.78,Pending
893,208,14,1,2025-02-10,Transfer,30087.74,Completed
894,88,6,8,2024-11-12,Transfer,8311.27,Cancelled
895,246,29,1,2023-11-21,Card,34999.49,Cancelled
896,369,29,6,2023-07-06,Card,45222.57,Pending
897,242,4,8,2025-05-14,Cash,42412.6,Cancelled
898,468,20,4,2025-11-02,Card,41222.1,Pending
899,354,26,9,2025-12-19,Online,23086.8,Completed
900,375,18,5,2023-09-15,Online,26361.22,Cancelled
901,137,3,8,2025-03-27,Cash,22375.44,Completed
902,429,21,7,2025-07-14,Card,9170.87,Pending
903,402,5,10,2024-08-19,Online,31669.14,Pending
904,465,1,9,2025-01-11,POS,46269.16,Cancelled
905,74,27,9,2025-04-26,Card,2300.08,Cancelled
906,220,4,4,2023-10-02,Card,42139.13,Completed
907,72,14,7,2025-07-14,Online,36036.95,Pending
908,230,4,8,2024-08-09,Online,15862.63,Cancelled
909,400,8,8,2023-11-06,POS,11551.94,Completed
910,419,18,1,2024-03-09,Cash,34792.42,Cancelled
911,377,20,10,2024-04-01,POS,5545.86,Pending
912,455,16,2,2023-05-07,Transfer,3539.06,Pending
913,442,10,6,2024-05-05,POS,43433.53,Cancelled
914,417,18,10,2024-07-28,POS,10022.82,Pending
915,202,15,5,2023-10-29,Online,21584.02,Pending
916,325,15,10,2023-12-06,Online,29467.77,Completed
917,487,14,8,2023-11-10,Transfer,29240.24,Completed
918,239,16,4,2024-01-24,Cash,49776.49,Cancelled
919,128,29,1,2023-01-02,Card,46366.01,Pending
920,478,8,3,2023-08-04,Cash,16092.74,Cancelled
921,281,28,3,2024-03-25,POS,38160.97,Completed
922,331,20,9,2023-08-03,Cash,38013.05,Completed
923,353,17,3,2024-11-11,Online,14882.78,Completed
924,75,28,5,2025-05-16,POS,28665.14,Completed
925,313,3,6,2025-10-10,Online,43848.08,Pending
926,466,14,10,2025-02-03,POS,48331.59,Cancelled
927,497,26,4,2024-02-02,Transfer,27329.28,Pending
928,340,25,6,2024-11-16,Online,13853.26,Pending
929,67,26,8,2024-03-20,Transfer,28882.31,Pending
930,192,25,7,2024-10-27,POS,44677.87,Completed
931,452,7,8,2023-01-04,Online,37729.31,Pending
932,347,20,8,2025-07-28,Cash,22015.17,Pending
933,290,28,2,2023-06-22,Transfer,39062.4,Cancelled
934,22,9,3,2023-08-16,Card,24171.78,Cancelled
935,351,27,7,2025-09-09,Online,11158.08,Cancelled
936,169,23,2,2025-12-11,Cash,30146.16,Cancelled
937,55,15,2,2025-06-27,POS,36233.7,Cancelled
938,386,15,2,2025-06-19,Transfer,31217.43,Cancelled
939,340,20,5,2025-05-08,Card,21716.84,Completed
940,26,2,6,2024-05-13,POS,29856.4,Completed
941,82,30,7,2024-11-11,Online,31224.25,Completed
942,496,26,3,2025-11-15,Card,22239.42,Completed
943,351,29,2,2024-12-15,Online,44668.72,Cancelled
944,475,27,3,2025-04-10,Online,42518.15,Pending
945,61,26,10,2025-07-28,Cash,28568.72,Completed
946,425,5,4,2023-06-14,POS,44983.41,Completed
947,250,8,5,2023-05-28,Online,14748.47,Cancelled
